base_folder,image_file,audio_file,caption
vggsound_00,0kSgLMCXBdM_26.png,0kSgLMCXBdM_000026.wav,playing guiro
vggsound_00,0KsRafprQgQ_18.png,0KsRafprQgQ_000018.wav,"cattle, bovinae cowbell"
vggsound_00,0kTHgSzQkfw_10.png,0kTHgSzQkfw_000010.wav,dog barking
vggsound_00,0ktMpJ2XwRk_36.png,0ktMpJ2XwRk_000036.wav,playing trombone
vggsound_00,0ktrXv5sR4s_230.png,0ktrXv5sR4s_000230.wav,train horning
vggsound_00,0kueqaUidvk_0.png,0kueqaUidvk_000000.wav,sloshing water
vggsound_00,0kuIP7fLNpM_90.png,0kuIP7fLNpM_000090.wav,raining
vggsound_00,0KunQz2uzQ0_128.png,0KunQz2uzQ0_000128.wav,playing harp
vggsound_00,0kvHK7YZ5jM_188.png,0kvHK7YZ5jM_000188.wav,fire truck siren
vggsound_00,0KVNdWwHfFU_30.png,0KVNdWwHfFU_000030.wav,playing acoustic guitar
vggsound_00,0KweewGN-aY_30.png,0KweewGN-aY_000030.wav,people whistling
vggsound_00,0KwjMTxNRd4_222.png,0KwjMTxNRd4_000222.wav,slot machine
vggsound_00,0kWOGp9vGgk_80.png,0kWOGp9vGgk_000080.wav,playing french horn
vggsound_00,0KWRUdRExUQ_27.png,0KWRUdRExUQ_000027.wav,car passing by
vggsound_00,0Kwrxb48e58_107.png,0Kwrxb48e58_000107.wav,playing tambourine
vggsound_00,0kwwK5p15ug_30.png,0kwwK5p15ug_000030.wav,playing cello
vggsound_00,0kXCBDg1QBI_30.png,0kXCBDg1QBI_000030.wav,male singing
vggsound_00,0kXEaDSejT8_60.png,0kXEaDSejT8_000060.wav,playing bass guitar
vggsound_00,0kxR0eYPM5Q_20.png,0kxR0eYPM5Q_000020.wav,car passing by
vggsound_00,0ky8UlSmYBM_44.png,0ky8UlSmYBM_000044.wav,lathe spinning
vggsound_00,0kyeEtY-mnI_1.png,0kyeEtY-mnI_000001.wav,zebra braying
vggsound_00,0kz5EdhZs3U_222.png,0kz5EdhZs3U_000222.wav,"electric shaver, electric razor shaving"
vggsound_00,0KZFZCig5Ws_30.png,0KZFZCig5Ws_000030.wav,playing french horn
vggsound_00,0L0aICbfkj0_8.png,0L0aICbfkj0_000008.wav,people whistling
vggsound_00,0l0I_XxKkJU_120.png,0l0I_XxKkJU_000120.wav,people cheering
vggsound_00,0L1e71HZcwQ_20.png,0L1e71HZcwQ_000020.wav,playing drum kit
vggsound_00,0l2bccn8Axs_446.png,0l2bccn8Axs_000446.wav,lighting firecrackers
vggsound_00,0L2nA82DB2w_130.png,0L2nA82DB2w_000130.wav,"playing steel guitar, slide guitar"
vggsound_00,0l4Y9-JmUrU_30.png,0l4Y9-JmUrU_000030.wav,male singing
vggsound_00,0L6_rc9Li24_30.png,0L6_rc9Li24_000030.wav,playing electric guitar
vggsound_00,0l7iJNW1sBI_65.png,0l7iJNW1sBI_000065.wav,"cattle, bovinae cowbell"
vggsound_00,0l7MJxwgpco_105.png,0l7MJxwgpco_000105.wav,typing on typewriter
vggsound_00,0L8nLe21fJk_129.png,0L8nLe21fJk_000129.wav,playing bassoon
vggsound_00,0l9DYeLisyY_322.png,0l9DYeLisyY_000322.wav,"playing marimba, xylophone"
vggsound_00,0LaTmJEM0d8_120.png,0LaTmJEM0d8_000120.wav,tapping guitar
vggsound_00,0LaXJaiy1ds_30.png,0LaXJaiy1ds_000030.wav,female singing
vggsound_00,0LA_Bt_J6gA_50.png,0LA_Bt_J6gA_000050.wav,people sobbing
vggsound_00,0lbeDbK7644_0.png,0lbeDbK7644_000000.wav,reversing beeps
vggsound_00,0lCEcTqwsD8_120.png,0lCEcTqwsD8_000120.wav,police car (siren)
vggsound_00,0LcEgY3DouU_140.png,0LcEgY3DouU_000140.wav,chicken clucking
vggsound_00,0LCJuezFrmA_25.png,0LCJuezFrmA_000025.wav,playing glockenspiel
vggsound_00,0LcRpzwseS4_0.png,0LcRpzwseS4_000000.wav,playing harp
vggsound_00,0LDArAJf7-c_101.png,0LDArAJf7-c_000101.wav,child singing
vggsound_00,0lDi5WzL3Wk_0.png,0lDi5WzL3Wk_000000.wav,driving buses
vggsound_00,0lDnY6pVqqY_12.png,0lDnY6pVqqY_000012.wav,fire truck siren
vggsound_00,0leGeEYWKOM_18.png,0leGeEYWKOM_000018.wav,"pigeon, dove cooing"
vggsound_00,0lej0B9bL2U_30.png,0lej0B9bL2U_000030.wav,"pigeon, dove cooing"
vggsound_00,0LezpTtLGik_10.png,0LezpTtLGik_000010.wav,skidding
vggsound_00,0lFaVaMEFJY_20.png,0lFaVaMEFJY_000020.wav,turkey gobbling
vggsound_00,0lFf-HP86Q0_30.png,0lFf-HP86Q0_000030.wav,"female speech, woman speaking"
vggsound_00,0lFrx7tVYX0_71.png,0lFrx7tVYX0_000071.wav,bowling impact
vggsound_00,0lf_Yo0zh-E_5.png,0lf_Yo0zh-E_000005.wav,lathe spinning
vggsound_00,0lg2QOCNHpM_30.png,0lg2QOCNHpM_000030.wav,male singing
vggsound_00,0LgI1rHYJzU_0.png,0LgI1rHYJzU_000000.wav,cupboard opening or closing
vggsound_00,0LgxRroSM6M_568.png,0LgxRroSM6M_000568.wav,popping popcorn
vggsound_00,0Lh74LIe2ys_30.png,0Lh74LIe2ys_000030.wav,"playing violin, fiddle"
vggsound_00,0ljDGX1Y3jc_14.png,0ljDGX1Y3jc_000014.wav,yodelling
vggsound_00,0LkfS8grYsM_30.png,0LkfS8grYsM_000030.wav,driving buses
vggsound_00,0LkI_mSlG2A_30.png,0LkI_mSlG2A_000030.wav,playing acoustic guitar
vggsound_00,0LkOYN7cNOA_102.png,0LkOYN7cNOA_000102.wav,playing sitar
vggsound_00,0llDv5Fv7BM_30.png,0llDv5Fv7BM_000030.wav,playing double bass
vggsound_00,0LlkP8hdKPU_150.png,0LlkP8hdKPU_000150.wav,fire crackling
vggsound_00,0LlyntVu6ZA_30.png,0LlyntVu6ZA_000030.wav,female singing
vggsound_00,0LMhUWdtD_E_27.png,0LMhUWdtD_E_000027.wav,duck quacking
vggsound_00,0LMtUJDoYgE_30.png,0LMtUJDoYgE_000030.wav,"vehicle horn, car horn, honking"
vggsound_00,0LnCEODU514_245.png,0LnCEODU514_000245.wav,playing bassoon
vggsound_00,0lnrlZAFYk8_30.png,0lnrlZAFYk8_000030.wav,playing electric guitar
vggsound_00,0LNrs261KaI_21.png,0LNrs261KaI_000021.wav,dog growling
vggsound_00,0loFshXtUhM_47.png,0loFshXtUhM_000047.wav,electric grinder grinding
vggsound_00,0loP4WNnL2k_0.png,0loP4WNnL2k_000000.wav,"subway, metro, underground"
vggsound_00,0loTD5XebiQ_20.png,0loTD5XebiQ_000020.wav,people babbling
vggsound_00,0lPcHRhXlWk_30.png,0lPcHRhXlWk_000030.wav,driving buses
vggsound_00,0lPdVM01xXw_30.png,0lPdVM01xXw_000030.wav,child singing
vggsound_00,0lPQEtHVZzc_40.png,0lPQEtHVZzc_000040.wav,people shuffling
vggsound_00,0lq5Oey7ChY_30.png,0lq5Oey7ChY_000030.wav,baby crying
vggsound_00,0LqegmkmcmA_17.png,0LqegmkmcmA_000017.wav,waterfall burbling
vggsound_00,0lqIgwPfRas_40.png,0lqIgwPfRas_000040.wav,hail
vggsound_00,0LqsBsTF26g_78.png,0LqsBsTF26g_000078.wav,dog whimpering
vggsound_00,0LrcdibGaLI_20.png,0LrcdibGaLI_000020.wav,typing on computer keyboard
vggsound_00,0LRk9jL4PbQ_195.png,0LRk9jL4PbQ_000195.wav,skiing
vggsound_00,0Lro_JzyUX0_30.png,0Lro_JzyUX0_000030.wav,"male speech, man speaking"
vggsound_00,0LRrqxDqL6s_30.png,0LRrqxDqL6s_000030.wav,playing flute
vggsound_00,0lRTO94eWgc_70.png,0lRTO94eWgc_000070.wav,playing acoustic guitar
vggsound_00,0lR_385n2fY_30.png,0lR_385n2fY_000030.wav,people running
vggsound_00,0lSPlC95iSM_30.png,0lSPlC95iSM_000030.wav,people running
vggsound_00,0lTp2ch2d-w_30.png,0lTp2ch2d-w_000030.wav,playing electric guitar
vggsound_00,0lULeED55QY_164.png,0lULeED55QY_000164.wav,firing cannon
vggsound_00,0Lut21jdMb8_76.png,0Lut21jdMb8_000076.wav,playing tabla
vggsound_00,0lv-e1BetzM_80.png,0lv-e1BetzM_000080.wav,ocean burbling
vggsound_00,0lvp05Yc0Eg_212.png,0lvp05Yc0Eg_000212.wav,bouncing on trampoline
vggsound_00,0LwSy-xZSPw_112.png,0LwSy-xZSPw_000112.wav,male singing
vggsound_00,0Lx2Uf7TvPQ_30.png,0Lx2Uf7TvPQ_000030.wav,child singing
vggsound_00,0lXPYBYtBt0_30.png,0lXPYBYtBt0_000030.wav,playing banjo
vggsound_00,0LY5zuRlIac_0.png,0LY5zuRlIac_000000.wav,playing cymbal
vggsound_00,0lyB3P1GH5U_295.png,0lyB3P1GH5U_000295.wav,yodelling
vggsound_00,0lyCxY8cG7k_470.png,0lyCxY8cG7k_000470.wav,playing clarinet
vggsound_00,0lYCzxUKhsk_30.png,0lYCzxUKhsk_000030.wav,"female speech, woman speaking"
vggsound_00,0lySd-NMpqQ_9.png,0lySd-NMpqQ_000009.wav,hail
vggsound_00,0LZDVkBShCQ_40.png,0LZDVkBShCQ_000040.wav,police car (siren)
vggsound_00,0LzLjAplzmA_100.png,0LzLjAplzmA_000100.wav,bowling impact
vggsound_00,0lzobPqA3TY_17.png,0lzobPqA3TY_000017.wav,printer printing
vggsound_00,0LZRjI1MMjk_1.png,0LZRjI1MMjk_000001.wav,playing cornet
vggsound_00,0M-hPUiNVks_20.png,0M-hPUiNVks_000020.wav,"female speech, woman speaking"
vggsound_00,0m-tnleCDEE_50.png,0m-tnleCDEE_000050.wav,chainsawing trees
vggsound_00,0M0BF8Gaaz4_25.png,0M0BF8Gaaz4_000025.wav,air conditioning noise
vggsound_00,0m1PgPJ9QPY_0.png,0m1PgPJ9QPY_000000.wav,helicopter
vggsound_00,0M3AYnUPk4g_30.png,0M3AYnUPk4g_000030.wav,chainsawing trees
vggsound_00,0m3kYCMUuCk_0.png,0m3kYCMUuCk_000000.wav,"cattle, bovinae cowbell"
vggsound_00,0m4cg0rHCvA_103.png,0m4cg0rHCvA_000103.wav,police radio chatter
vggsound_00,0M5o46rZiLA_11.png,0M5o46rZiLA_000011.wav,coyote howling
vggsound_00,0m6z1xWjhHM_26.png,0m6z1xWjhHM_000026.wav,bull bellowing
vggsound_00,0M7y4YUMDt8_30.png,0M7y4YUMDt8_000030.wav,playing electric guitar
vggsound_00,0m9-5BkL4Mc_30.png,0m9-5BkL4Mc_000030.wav,child singing
vggsound_00,0M9NVhkm_DY_445.png,0M9NVhkm_DY_000445.wav,dinosaurs bellowing
vggsound_00,0M9PzYiWYLA_168.png,0M9PzYiWYLA_000168.wav,sharpen knife
vggsound_00,0m9QkjCVwcU_30.png,0m9QkjCVwcU_000030.wav,dog bow-wow
vggsound_00,0maFLpf-Rzs_105.png,0maFLpf-Rzs_000105.wav,tapping guitar
vggsound_00,0Mba0xsqDA8_207.png,0Mba0xsqDA8_000207.wav,lathe spinning
vggsound_00,0MBfdfqhflk_481.png,0MBfdfqhflk_000481.wav,people eating noodle
vggsound_00,0MblVdcTD8s_430.png,0MblVdcTD8s_000430.wav,singing choir
vggsound_00,0mbqh5N2olU_30.png,0mbqh5N2olU_000030.wav,horse clip-clop
vggsound_00,0MbqYcPAnvw_30.png,0MbqYcPAnvw_000030.wav,playing acoustic guitar
vggsound_00,0McMd6Fah8E_30.png,0McMd6Fah8E_000030.wav,"playing violin, fiddle"
vggsound_00,0McmdH07r7w_50.png,0McmdH07r7w_000050.wav,playing flute
vggsound_00,0MCZvFAWFIA_30.png,0MCZvFAWFIA_000030.wav,wind rustling leaves
vggsound_00,0mDASCGPkY8_27.png,0mDASCGPkY8_000027.wav,arc welding
vggsound_00,0mdAsIMgeZo_10.png,0mdAsIMgeZo_000010.wav,playing zither
vggsound_00,0MdeE8BM9RI_35.png,0MdeE8BM9RI_000035.wav,cell phone buzzing
vggsound_00,0MDnsyFOtWM_30.png,0MDnsyFOtWM_000030.wav,playing acoustic guitar
vggsound_00,0mdr5fzVWvY_19.png,0mdr5fzVWvY_000019.wav,people booing
vggsound_00,0mDsPhWKuzw_31.png,0mDsPhWKuzw_000031.wav,people coughing
vggsound_00,0MDV0flqebY_350.png,0MDV0flqebY_000350.wav,people booing
vggsound_00,0mDXHwytqFk_35.png,0mDXHwytqFk_000035.wav,playing cornet
vggsound_00,0mEMAU1yC3s_203.png,0mEMAU1yC3s_000203.wav,footsteps on snow
vggsound_00,0MexrFIq30k_1082.png,0MexrFIq30k_001082.wav,mouse pattering
vggsound_00,0mE_QHX53WY_30.png,0mE_QHX53WY_000030.wav,skidding
vggsound_00,0Mh6vphnzgQ_104.png,0Mh6vphnzgQ_000104.wav,playing bongo
vggsound_00,0mhcuNdfXXo_130.png,0mhcuNdfXXo_000130.wav,"engine accelerating, revving, vroom"
vggsound_00,0MHGf8DswjY_186.png,0MHGf8DswjY_000186.wav,bowling impact
vggsound_00,0mhLB8VxdBM_130.png,0mhLB8VxdBM_000130.wav,people burping
vggsound_00,0mHQgwVYETI_30.png,0mHQgwVYETI_000030.wav,people sniggering
vggsound_00,0mHWHnbe9mc_228.png,0mHWHnbe9mc_000228.wav,lawn mowing
vggsound_00,0MIEAEOC-cY_30.png,0MIEAEOC-cY_000030.wav,playing acoustic guitar
vggsound_00,0mIfM6JdvS0_30.png,0mIfM6JdvS0_000030.wav,playing electric guitar
vggsound_00,0mj46Xhzx1Y_10.png,0mj46Xhzx1Y_000010.wav,toilet flushing
vggsound_00,0MJ9_SLMq9Y_78.png,0MJ9_SLMq9Y_000078.wav,playing theremin
vggsound_00,0mJjxzzrvkc_64.png,0mJjxzzrvkc_000064.wav,civil defense siren
vggsound_00,0MJljXKW7Zo_233.png,0MJljXKW7Zo_000233.wav,parrot talking
vggsound_00,0mjs4MIhaXc_110.png,0mjs4MIhaXc_000110.wav,swimming
vggsound_00,0MkDEFQHxHk_0.png,0MkDEFQHxHk_000000.wav,singing choir
vggsound_00,0mkj5A9qg9A_86.png,0mkj5A9qg9A_000086.wav,shot football
vggsound_00,0ML3norRr8o_10.png,0ML3norRr8o_000010.wav,police car (siren)
vggsound_00,0ml4dIfcnKg_30.png,0ml4dIfcnKg_000030.wav,driving buses
vggsound_00,0MLdH_ddoJk_30.png,0MLdH_ddoJk_000030.wav,car passing by
vggsound_00,0MlzwOND5w8_30.png,0MlzwOND5w8_000030.wav,people whispering
vggsound_00,0MMKBxoCR6w_430.png,0MMKBxoCR6w_000430.wav,people whispering
vggsound_00,0MMTmM5OfQc_48.png,0MMTmM5OfQc_000048.wav,baby laughter
vggsound_00,0mNO54fXkoI_43.png,0mNO54fXkoI_000043.wav,cricket chirping
vggsound_00,0mNvPaqfwUI_220.png,0mNvPaqfwUI_000220.wav,"railroad car, train wagon"
vggsound_00,0mOPV6ESLxs_35.png,0mOPV6ESLxs_000035.wav,air horn
vggsound_00,0moqaixfFRU_50.png,0moqaixfFRU_000050.wav,car engine knocking
vggsound_00,0MOyfniKEsw_30.png,0MOyfniKEsw_000030.wav,people crowd
vggsound_00,0MpeArTdYlQ_505.png,0MpeArTdYlQ_000505.wav,playing table tennis
vggsound_00,0mPxFJeLaEc_30.png,0mPxFJeLaEc_000030.wav,"rowboat, canoe, kayak rowing"
vggsound_00,0MrdMvs6J2o_1.png,0MrdMvs6J2o_000001.wav,people cheering
vggsound_00,0MS7NFIs76c_0.png,0MS7NFIs76c_000000.wav,playing ukulele
vggsound_00,0ms8GQ5eiho_10.png,0ms8GQ5eiho_000010.wav,hammering nails
vggsound_00,0MsA234Dvb0_0.png,0MsA234Dvb0_000000.wav,wood thrush calling
vggsound_00,0msCd9_rcBU_255.png,0msCd9_rcBU_000255.wav,writing on blackboard with chalk
vggsound_00,0Msrgi5zP78_30.png,0Msrgi5zP78_000030.wav,"female speech, woman speaking"
vggsound_00,0MtHCUsvrPE_30.png,0MtHCUsvrPE_000030.wav,skateboarding
vggsound_00,0mTJUQfeFdY_390.png,0mTJUQfeFdY_000390.wav,"playing marimba, xylophone"
vggsound_00,0mtK02r5Lww_10.png,0mtK02r5Lww_000010.wav,people babbling
vggsound_00,0mTmoXWK1dg_308.png,0mTmoXWK1dg_000308.wav,tap dancing
vggsound_00,0mu0HoTltgs_170.png,0mu0HoTltgs_000170.wav,typing on typewriter
vggsound_00,0MU2SG5ME1E_16.png,0MU2SG5ME1E_000016.wav,fox barking
vggsound_00,0Mu7Q66ojvY_140.png,0Mu7Q66ojvY_000140.wav,"child speech, kid speaking"
vggsound_00,0MUl8ys4ZXg_500.png,0MUl8ys4ZXg_000500.wav,"playing marimba, xylophone"
vggsound_00,0MuM1Nch4xY_30.png,0MuM1Nch4xY_000030.wav,"playing violin, fiddle"
vggsound_00,0MuN1nPMisQ_30.png,0MuN1nPMisQ_000030.wav,female singing
vggsound_00,0MuNpkrgs5s_30.png,0MuNpkrgs5s_000030.wav,"railroad car, train wagon"
vggsound_00,0MUXD282O_0_0.png,0MUXD282O_0_000000.wav,skiing
vggsound_00,0MVpGi3PjaQ_30.png,0MVpGi3PjaQ_000030.wav,playing acoustic guitar
vggsound_00,0MVyxhgwCqA_30.png,0MVyxhgwCqA_000030.wav,playing banjo
vggsound_00,0MvzLDZWAUk_34.png,0MvzLDZWAUk_000034.wav,cutting hair with electric trimmers
vggsound_00,0mWiUWHhbBg_30.png,0mWiUWHhbBg_000030.wav,"engine accelerating, revving, vroom"
vggsound_00,0mwLwWd93NY_30.png,0mwLwWd93NY_000030.wav,female singing
vggsound_00,0mWVufJIAdQ_30.png,0mWVufJIAdQ_000030.wav,male singing
vggsound_00,0mxEjtnzUHs_73.png,0mxEjtnzUHs_000073.wav,slot machine
vggsound_00,0mXoMK4PvIw_0.png,0mXoMK4PvIw_000000.wav,goose honking
vggsound_00,0mYeiEwbyIE_110.png,0mYeiEwbyIE_000110.wav,people nose blowing
vggsound_00,0MYkf5Kw78s_30.png,0MYkf5Kw78s_000030.wav,turkey gobbling
vggsound_00,0mykKjpSibM_122.png,0mykKjpSibM_000122.wav,blowtorch igniting
vggsound_00,0Myp1uH332M_71.png,0Myp1uH332M_000071.wav,rope skipping
vggsound_00,0mySctvwmfY_30.png,0mySctvwmfY_000030.wav,car passing by
vggsound_00,0Mzdxr6F58I_340.png,0Mzdxr6F58I_000340.wav,"race car, auto racing"
vggsound_00,0MZkXDEgPDc_180.png,0MZkXDEgPDc_000180.wav,dinosaurs bellowing
vggsound_00,0MZmfwOkmY4_9.png,0MZmfwOkmY4_000009.wav,opening or closing car doors
vggsound_00,0mZQ6Q-viPw_10.png,0mZQ6Q-viPw_000010.wav,people coughing
vggsound_00,0MzZxQZVZcU_30.png,0MzZxQZVZcU_000030.wav,playing cello
vggsound_00,0n-Z2AQCRnU_385.png,0n-Z2AQCRnU_000385.wav,people eating noodle
vggsound_00,0N0C0Wbe6AI_30.png,0N0C0Wbe6AI_000030.wav,police car (siren)
vggsound_00,0N0H2HyuUNA_30.png,0N0H2HyuUNA_000030.wav,"male speech, man speaking"
vggsound_00,0n0zuw8zuW4_30.png,0n0zuw8zuW4_000030.wav,"playing violin, fiddle"
vggsound_00,0n2_qaqiLyU_30.png,0n2_qaqiLyU_000030.wav,male singing
vggsound_00,0N3-lCzOQPI_0.png,0N3-lCzOQPI_000000.wav,frog croaking
vggsound_00,0N3bFducxuc_30.png,0N3bFducxuc_000030.wav,dog bow-wow
vggsound_00,0n3Q-GtFb98_83.png,0n3Q-GtFb98_000083.wav,playing theremin
vggsound_00,0n3SVg485_c_13.png,0n3SVg485_c_000013.wav,missile launch
vggsound_00,0n56ajMNoMA_118.png,0n56ajMNoMA_000118.wav,driving snowmobile
vggsound_00,0n5DPj2Oq1c_1.png,0n5DPj2Oq1c_000001.wav,"ice cream truck, ice cream van"
vggsound_00,0N5h-XGD1Jo_134.png,0N5h-XGD1Jo_000134.wav,splashing water
vggsound_00,0n5TgoMk6Dw_30.png,0n5TgoMk6Dw_000030.wav,playing cymbal
vggsound_00,0N62azX8OSg_11.png,0N62azX8OSg_000011.wav,driving snowmobile
vggsound_00,0N6gnIMx31c_30.png,0N6gnIMx31c_000030.wav,"female speech, woman speaking"
vggsound_00,0N6S5OoG7Vg_150.png,0N6S5OoG7Vg_000150.wav,wind noise
vggsound_00,0N7a8BU5aPI_649.png,0N7a8BU5aPI_000649.wav,people cheering
vggsound_00,0N9EN0BEjP0_430.png,0N9EN0BEjP0_000430.wav,driving buses
vggsound_00,0nbLjqV1t4E_30.png,0nbLjqV1t4E_000030.wav,playing electric guitar
vggsound_00,0nbon-ub-cc_229.png,0nbon-ub-cc_000229.wav,driving snowmobile
vggsound_00,0nBQ6rY1aLE_200.png,0nBQ6rY1aLE_000200.wav,playing bassoon
vggsound_00,0NccHceTcDQ_18.png,0NccHceTcDQ_000018.wav,sharpen knife
vggsound_00,0ncFKS2XyGI_4.png,0ncFKS2XyGI_000004.wav,hail
vggsound_00,0nd-o7HL7wI_22.png,0nd-o7HL7wI_000022.wav,people marching
vggsound_00,0nDARh773FA_78.png,0nDARh773FA_000078.wav,squishing water
vggsound_00,0NDdfOUfupI_30.png,0NDdfOUfupI_000030.wav,playing flute
vggsound_00,0NdIc2geEW0_30.png,0NdIc2geEW0_000030.wav,"female speech, woman speaking"
vggsound_00,0NecAFJWmLY_42.png,0NecAFJWmLY_000042.wav,lions roaring
vggsound_00,0ngvZXYdmdI_1.png,0ngvZXYdmdI_000001.wav,"alligators, crocodiles hissing"
vggsound_00,0nhIGRSsfUU_10.png,0nhIGRSsfUU_000010.wav,train wheels squealing
vggsound_00,0nib7bMm8BA_15.png,0nib7bMm8BA_000015.wav,canary calling
vggsound_00,0NIE-eDk92M_29.png,0NIE-eDk92M_000029.wav,playing congas
vggsound_00,0NinGDWS188_30.png,0NinGDWS188_000030.wav,child singing
vggsound_00,0NIoSmVO4AE_30.png,0NIoSmVO4AE_000030.wav,printer printing
vggsound_00,0niRSranQTY_160.png,0niRSranQTY_000160.wav,orchestra
vggsound_00,0NIX8fvE-6w_304.png,0NIX8fvE-6w_000304.wav,people booing
vggsound_00,0nJ1ZfMmpgs_69.png,0nJ1ZfMmpgs_000069.wav,bouncing on trampoline
vggsound_00,0njEeR0pvFM_393.png,0njEeR0pvFM_000393.wav,playing shofar
vggsound_00,0nkQO0R2m-s_5.png,0nkQO0R2m-s_000005.wav,"engine accelerating, revving, vroom"
vggsound_00,0NkvZ_Pnxsw_50.png,0NkvZ_Pnxsw_000050.wav,people booing
vggsound_00,0nKWxlVzJp0_117.png,0nKWxlVzJp0_000117.wav,people marching
vggsound_00,0NLB5Mhrgyw_471.png,0NLB5Mhrgyw_000471.wav,playing squash
vggsound_00,0NLXz4JgvcQ_96.png,0NLXz4JgvcQ_000096.wav,people eating crisps
vggsound_00,0nm88Gua72g_20.png,0nm88Gua72g_000020.wav,ambulance siren
vggsound_00,0nMclz8bSrA_140.png,0nMclz8bSrA_000140.wav,playing bongo
vggsound_00,0Nn4RHsEfLo_200.png,0Nn4RHsEfLo_000200.wav,"rowboat, canoe, kayak rowing"
vggsound_00,0NNBSfcYBwQ_150.png,0NNBSfcYBwQ_000150.wav,sloshing water
vggsound_00,0Nnd2iZjq00_337.png,0Nnd2iZjq00_000337.wav,people finger snapping
vggsound_00,0NOfMOlyvlM_30.png,0NOfMOlyvlM_000030.wav,"female speech, woman speaking"
vggsound_00,0nozjFPHWUY_0.png,0nozjFPHWUY_000000.wav,playing didgeridoo
vggsound_00,0nPbMeub5HU_330.png,0nPbMeub5HU_000330.wav,"railroad car, train wagon"
vggsound_00,0NPGNl24l-k_70.png,0NPGNl24l-k_000070.wav,playing trombone
vggsound_00,0npPPIFzX6c_30.png,0npPPIFzX6c_000030.wav,male singing
vggsound_00,0npr2t0o-xI_5.png,0npr2t0o-xI_000005.wav,playing sitar
vggsound_00,0nPtStqMn3Q_109.png,0nPtStqMn3Q_000109.wav,dog howling
vggsound_00,0NQ4q4Dzctg_5.png,0NQ4q4Dzctg_000005.wav,duck quacking
vggsound_00,0NQhj_mvLss_30.png,0NQhj_mvLss_000030.wav,driving motorcycle
vggsound_00,0NQmuVuTD8I_459.png,0NQmuVuTD8I_000459.wav,striking pool
vggsound_00,0NQwdcBXaVI_13.png,0NQwdcBXaVI_000013.wav,bird squawking
vggsound_00,0NQXsEwBqAk_136.png,0NQXsEwBqAk_000136.wav,tractor digging
vggsound_00,0NREcrTZMU0_30.png,0NREcrTZMU0_000030.wav,toilet flushing
vggsound_00,0Ns-U5aM4ZY_30.png,0Ns-U5aM4ZY_000030.wav,"engine accelerating, revving, vroom"
vggsound_00,0NsFWBfKsm8_30.png,0NsFWBfKsm8_000030.wav,ocean burbling
vggsound_00,0NsJRCFkg1Q_30.png,0NsJRCFkg1Q_000030.wav,playing bass guitar
vggsound_00,0NSKjcHQ4Cw_30.png,0NSKjcHQ4Cw_000030.wav,printer printing
vggsound_00,0nSSsDviBb0_68.png,0nSSsDviBb0_000068.wav,air conditioning noise
vggsound_00,0NtNvWf7-7Q_12.png,0NtNvWf7-7Q_000012.wav,people marching
vggsound_00,0nukbzHPmz0_30.png,0nukbzHPmz0_000030.wav,playing bass guitar
vggsound_00,0nUN4YbD2WM_1.png,0nUN4YbD2WM_000001.wav,civil defense siren
vggsound_00,0nvBTp-q7tU_112.png,0nvBTp-q7tU_000112.wav,driving snowmobile
vggsound_00,0Nw1OyTsaAo_30.png,0Nw1OyTsaAo_000030.wav,people screaming
vggsound_00,0NWbPrsQLSw_100.png,0NWbPrsQLSw_000100.wav,dinosaurs bellowing
vggsound_00,0nWLXEGgm8k_64.png,0nWLXEGgm8k_000064.wav,beat boxing
vggsound_00,0nwvvx5RRI8_30.png,0nwvvx5RRI8_000030.wav,"male speech, man speaking"
vggsound_00,0nX_QZM2I2Y_30.png,0nX_QZM2I2Y_000030.wav,male singing
vggsound_00,0NY8qn7Drus_252.png,0NY8qn7Drus_000252.wav,underwater bubbling
vggsound_00,0NyBAjoD9w0_30.png,0NyBAjoD9w0_000030.wav,female singing
vggsound_00,0NygHdYqcYA_30.png,0NygHdYqcYA_000030.wav,skidding
vggsound_00,0nYltlo90Zc_147.png,0nYltlo90Zc_000147.wav,playing congas
vggsound_00,0nYYjIe8MR8_30.png,0nYYjIe8MR8_000030.wav,printer printing
vggsound_00,0NZLG7HMiLg_590.png,0NZLG7HMiLg_000590.wav,wind noise
vggsound_00,0NZQRllfNhE_140.png,0NZQRllfNhE_000140.wav,mynah bird singing
vggsound_00,0nZtro5zbHg_30.png,0nZtro5zbHg_000030.wav,female singing
vggsound_00,0NZV5tZWgP8_58.png,0NZV5tZWgP8_000058.wav,machine gun shooting
vggsound_00,0O-3wCX-_lU_342.png,0O-3wCX-_lU_000342.wav,blowtorch igniting
vggsound_00,0O-gZoirpRA_30.png,0O-gZoirpRA_000030.wav,reversing beeps
vggsound_00,0o0q7B9O-Qs_1.png,0o0q7B9O-Qs_000001.wav,playing cornet
vggsound_00,0o22Fy2Hr3s_210.png,0o22Fy2Hr3s_000210.wav,"playing marimba, xylophone"
vggsound_00,0O2aH4XLbto_35.png,0O2aH4XLbto_000035.wav,playing synthesizer
vggsound_00,0O463Ft4mVY_80.png,0O463Ft4mVY_000080.wav,skiing
vggsound_00,0o4wLVPoGLY_0.png,0o4wLVPoGLY_000000.wav,bowling impact
vggsound_00,0O4_CpR6azM_91.png,0O4_CpR6azM_000091.wav,volcano explosion
vggsound_00,0O5xrYEZlSM_456.png,0O5xrYEZlSM_000456.wav,"heart sounds, heartbeat"
